Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF3B-A549-Nt	BirA_R118G_H0QFJ5	BirA_R118G_H0QFJ5	196|176	372	186.00	2	13|9|861|877	0.00	0.00	0.00	0.00	0.00	-inf	0.21	0.55
ORF3B-A549-Nt	P04075	ALDOA	5|4	9	4.50	2	3|0|0|0	0.59	0.68	0.62	0.72	0.62	0.13	3.00	0.02
ORF3B-A549-Nt	P51587	BRCA2	66|65	131	65.50	2	0|0|37|31	0.00	0.00	0.00	0.00	0.00	-28.09	1.93	0.44
ORF3B-A549-Nt	P09622	DLD	11|9	20	10.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.41	100.00	0.00
ORF3B-A549-Nt	P50402	EMD	3|3	6	3.00	2	0|0|6|7	0.00	0.00	0.00	0.00	0.00	-19.70	0.46	0.55
ORF3B-A549-Nt	P07954	FH	4|7	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	55.00	0.00
ORF3B-A549-Nt	Q04446	GBE1	11|18	29	14.50	2	0|0|6|4	0.53	1.00	0.53	1.00	0.53	-2.64	2.90	0.02
ORF3B-A549-Nt	P52701	MSH6	4|6	10	5.00	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-16.00	0.83	0.36
ORF3B-A549-Nt	P40939	HADHA	6|6	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.69	60.00	0.00
ORF3B-A549-Nt	P78504	JAG1	12|17	29	14.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.80	145.00	0.00
ORF3B-A549-Nt	Q99707	MTR	16|18	34	17.00	2	0|0|10|9	0.00	0.00	0.00	0.00	0.00	-11.11	1.79	0.31
ORF3B-A549-Nt	P35240	NF2	5|8	13	6.50	2	0|0|21|15	0.00	0.00	0.00	0.00	0.00	-62.35	0.36	0.55
ORF3B-A549-Nt	P11413	G6PD	78|89	167	83.50	2	2|0|148|145	0.00	0.00	0.00	0.00	0.00	-421.85	0.57	0.55
ORF3B-A549-Nt	P50747	HLCS	5|4	9	4.50	2	7|6|3|0	0.00	0.00	0.00	0.00	0.00	-18.03	0.69	0.39
ORF3B-A549-Nt	P15260	IFNGR1	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.54	30.00	0.00
ORF3B-A549-Nt	P43034	PAFAH1B1	8|8	16	8.00	2	0|0|2|3	0.84	0.84	0.83	0.83	0.84	1.62	3.20	0.01
ORF3B-A549-Nt	P51843	NR0B1	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3B-A549-Nt	P05166	PCCB	8|9	17	8.50	2	8|12|0|0	0.00	0.00	0.00	0.00	0.00	-24.34	0.85	0.42
ORF3B-A549-Nt	P00390	GSR	7|5	12	6.00	2	0|0|4|3	0.03	0.05	0.03	0.05	0.03	-5.65	1.71	0.23
ORF3B-A549-Nt	P32969	RPL9	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	4.25	25.00	0.00
ORF3B-A549-Nt	P13196	ALAS1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	P04083	ANXA1	40|47	87	43.50	2	0|0|84|78	0.00	0.00	0.00	0.00	0.00	-239.73	0.54	0.54
ORF3B-A549-Nt	P11717	IGF2R	115|122	237	118.50	2	0|0|4|2	1.00	1.00	1.00	1.00	1.00	141.84	39.50	0.00
ORF3B-A549-Nt	P15559	NQO1	12|10	22	11.00	2	3|0|7|7	0.00	0.00	0.00	0.00	0.00	-10.81	1.57	0.30
ORF3B-A549-Nt	P07237	P4HB	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.89	25.00	0.00
ORF3B-A549-Nt	P11498	PC	1598|1310	2908	1454.00	2	926|506|838|792	0.00	0.00	0.00	0.00	0.00	-inf	1.65	0.55
ORF3B-A549-Nt	P24928	POLR2A	5|3	8	4.00	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-10.26	1.00	0.29
ORF3B-A549-Nt	P30876	POLR2B	10|15	25	12.50	2	0|0|5|4	0.54	0.98	0.54	0.98	0.54	-2.21	2.78	0.02
ORF3B-A549-Nt	P36578	RPL4	6|4	10	5.00	2	6|0|3|4	0.00	0.00	0.00	0.00	0.00	-11.60	1.00	0.32
ORF3B-A549-Nt	P46777	RPL5	32|31	63	31.50	2	3|0|21|23	0.00	0.00	0.00	0.00	0.00	-32.43	1.43	0.45
ORF3B-A549-Nt	Q02878	RPL6	24|21	45	22.50	2	4|0|16|15	0.00	0.00	0.00	0.00	0.00	-23.93	1.45	0.41
ORF3B-A549-Nt	P18124	RPL7	7|5	12	6.00	2	3|0|0|0	0.77	0.86	0.86	0.92	0.86	1.41	4.00	0.01
ORF3B-A549-Nt	P62424	RPL7A	8|6	14	7.00	2	3|0|0|0	0.85	0.91	0.91	0.95	0.91	1.97	4.67	0.01
ORF3B-A549-Nt	P62917	RPL8	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	4.00	25.00	0.00
ORF3B-A549-Nt	P62829	RPL23	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.98	0.49	-0.43	10.00	0.11
ORF3B-A549-Nt	Q02543	RPL18A	8|3	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.82	55.00	0.00
ORF3B-A549-Nt	P46778	RPL21	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.95	25.00	0.00
ORF3B-A549-Nt	P61254	RPL26	6|6	12	6.00	2	3|0|2|0	0.30	0.30	0.34	0.34	0.34	-0.66	2.40	0.18
ORF3B-A549-Nt	P61353	RPL27	6|6	12	6.00	2	0|0|3|2	0.30	0.30	0.38	0.38	0.38	-0.47	2.40	0.18
ORF3B-A549-Nt	P46776	RPL27A	4|3	7	3.50	2	2|0|2|0	0.09	0.14	0.13	0.20	0.13	-2.76	1.75	0.21
ORF3B-A549-Nt	P46779	RPL28	4|5	9	4.50	2	0|0|8|6	0.00	0.00	0.00	0.00	0.00	-19.71	0.64	0.40
ORF3B-A549-Nt	P49207	RPL34	2|2	4	2.00	2	5|0|3|0	0.00	0.00	0.00	0.00	0.00	-11.70	0.50	0.55
ORF3B-A549-Nt	P18077	RPL35A	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.68	30.00	0.00
ORF3B-A549-Nt	Q969Q0	RPL36AL	4|0	4	2.00	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	20.00	0.05
ORF3B-A549-Nt	P05388	RPLP0	3|4	7	3.50	2	0|0|7|4	0.00	0.00	0.00	0.00	0.00	-16.00	0.64	0.37
ORF3B-A549-Nt	P05387	RPLP2	2|3	5	2.50	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-11.95	0.62	0.33
ORF3B-A549-Nt	P62753	RPS6	3|2	5	2.50	2	2|0|0|0	0.44	0.57	0.47	0.61	0.47	-0.69	2.50	0.17
ORF3B-A549-Nt	P36542	ATP5F1C	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.94	15.00	0.07
ORF3B-A549-Nt	Q01780	EXOSC10	10|10	20	10.00	2	0|0|66|65	0.00	0.00	0.00	0.00	0.00	-251.54	0.15	0.55
ORF3B-A549-Nt	Q6ULP2	AFTPH	14|13	27	13.50	2	0|0|20|21	0.00	0.00	0.00	0.00	0.00	-55.28	0.66	0.49
ORF3B-A549-Nt	Q9NTJ3	SMC4	3|0	3	1.50	2	0|0|4|6	0.00	0.00	0.00	0.00	0.00	-21.24	0.30	0.37
ORF3B-A549-Nt	P07355	ANXA2	42|47	89	44.50	2	7|0|89|75	0.00	0.00	0.00	0.00	0.00	-239.52	0.54	0.54
ORF3B-A549-Nt	P62241	RPS8	12|9	21	10.50	2	7|2|8|7	0.00	0.00	0.00	0.00	0.00	-13.43	1.40	0.33
ORF3B-A549-Nt	Q9H6J7	C11orf49	7|7	14	7.00	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-11.55	1.17	0.34
ORF3B-A549-Nt	Q96RN5	MED15	13|10	23	11.50	2	0|0|20|17	0.00	0.00	0.00	0.00	0.00	-53.22	0.62	0.48
ORF3B-A549-Nt	P49757	NUMB	19|20	39	19.50	2	0|0|9|6	0.53	0.69	0.51	0.66	0.53	-0.59	2.60	0.02
ORF3B-A549-Nt	P62280	RPS11	6|3	9	4.50	2	4|0|0|4	0.00	0.00	0.00	0.00	0.00	-10.02	1.12	0.28
ORF3B-A549-Nt	Q6PUV4	CPLX2	10|13	23	11.50	2	0|0|13|14	0.00	0.00	0.00	0.00	0.00	-34.01	0.85	0.44
ORF3B-A549-Nt	Q8N5K1	CISD2	3|3	6	3.00	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-8.55	0.86	0.30
ORF3B-A549-Nt	Q658P3	STEAP3	3|7	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	50.00	0.00
ORF3B-A549-Nt	Q14008	CKAP5	4|4	8	4.00	2	0|0|29|24	0.00	0.00	0.00	0.00	0.00	-101.70	0.15	0.55
ORF3B-A549-Nt	A3KMH1	VWA8	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	Q15942	ZYX	7|7	14	7.00	2	0|0|31|34	0.00	0.00	0.00	0.00	0.00	-118.40	0.22	0.55
ORF3B-A549-Nt	P08195	SLC3A2	34|32	66	33.00	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-9.73	2.13	0.29
ORF3B-A549-Nt	Q9UPT5	EXOC7	17|14	31	15.50	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-34.74	1.00	0.45
ORF3B-A549-Nt	Q5D862	FLG2	3|0	3	1.50	2	5|0|0|0	0.01	0.01	0.01	0.01	0.01	-9.88	0.60	0.25
ORF3B-A549-Nt	Q14966	ZNF638	4|4	8	4.00	2	0|0|38|30	0.00	0.00	0.00	0.00	0.00	-134.32	0.12	0.55
ORF3B-A549-Nt	P62266	RPS23	5|4	9	4.50	2	0|0|2|2	0.26	0.38	0.29	0.42	0.29	-1.65	2.25	0.19
ORF3B-A549-Nt	P62847	RPS24	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.98	0.49	-0.83	10.00	0.11
ORF3B-A549-Nt	Q8IX01	SUGP2	37|37	74	37.00	2	0|0|91|82	0.00	0.00	0.00	0.00	0.00	-268.70	0.43	0.55
ORF3B-A549-Nt	Q9HD26	GOPC	45|52	97	48.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	68.07	485.00	0.00
ORF3B-A549-Nt	P46736	BRCC3	15|10	25	12.50	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-41.45	0.81	0.45
ORF3B-A549-Nt	Q8NC51	SERBP1	4|3	7	3.50	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-50.99	0.25	0.55
ORF3B-A549-Nt	Q14671	PUM1	3|4	7	3.50	2	0|0|10|6	0.00	0.00	0.00	0.00	0.00	-25.91	0.44	0.55
ORF3B-A549-Nt	Q96S97	MYADM	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.54	20.00	0.00
ORF3B-A549-Nt	Q96CW1	AP2M1	10|9	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.98	95.00	0.00
ORF3B-A549-Nt	P55327	TPD52	2|2	4	2.00	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-24.17	0.29	0.55
ORF3B-A549-Nt	Q4KMQ2	ANO6	3|4	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	35.00	0.00
ORF3B-A549-Nt	P53367	ARFIP1	16|16	32	16.00	2	0|0|5|8	0.26	0.26	0.26	0.26	0.26	-1.06	2.46	0.19
ORF3B-A549-Nt	P42677	RPS27	8|10	18	9.00	2	3|0|5|0	0.20	0.35	0.21	0.38	0.21	-3.07	2.25	0.19
ORF3B-A549-Nt	P63010	AP2B1	6|0	6	3.00	2	0|0|2|5	0.01	0.01	0.01	0.02	0.01	-14.29	0.86	0.25
ORF3B-A549-Nt	Q9Y263	PLAA	16|15	31	15.50	2	0|0|40|32	0.00	0.00	0.00	0.00	0.00	-112.72	0.43	0.55
ORF3B-A549-Nt	Q13118	KLF10	8|9	17	8.50	2	0|0|17|19	0.00	0.00	0.00	0.00	0.00	-55.40	0.47	0.55
ORF3B-A549-Nt	Q86SQ4	ADGRG6	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
ORF3B-A549-Nt	Q9Y305	ACOT9	4|5	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.29	45.00	0.00
ORF3B-A549-Nt	P46087	NOP2	8|10	18	9.00	2	0|0|8|6	0.00	0.00	0.00	0.00	0.00	-13.57	1.29	0.34
ORF3B-A549-Nt	P62987	UBA52	39|45	84	42.00	2	0|0|15|10	1.00	1.00	1.00	1.00	1.00	8.86	3.36	0.00
ORF3B-A549-Nt	P62805	H4C1	7|0	7	3.50	2	8|4|6|4	0.00	0.00	0.00	0.00	0.00	-30.18	0.50	0.38
ORF3B-A549-Nt	Q96TA1	NIBAN2	20|14	34	17.00	2	0|0|29|26	0.00	0.00	0.00	0.00	0.00	-80.70	0.62	0.50
ORF3B-A549-Nt	P55884	EIF3B	4|3	7	3.50	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-12.17	0.78	0.34
ORF3B-A549-Nt	Q9H3U1	UNC45A	3|0	3	1.50	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-67.95	0.10	0.55
ORF3B-A549-Nt	P61221	ABCE1	11|5	16	8.00	2	0|0|5|3	0.33	0.66	0.40	0.79	0.40	-6.64	2.00	0.18
ORF3B-A549-Nt	Q9NQC7	CYLD	3|3	6	3.00	2	0|0|23|26	0.00	0.00	0.00	0.00	0.00	-96.27	0.12	0.55
ORF3B-A549-Nt	Q5SW79	CEP170	12|17	29	14.50	2	0|0|74|66	0.00	0.00	0.00	0.00	0.00	-264.33	0.21	0.55
ORF3B-A549-Nt	P78381	SLC35A2	6|6	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	60.00	0.00
ORF3B-A549-Nt	Q8IZH2	XRN1	12|11	23	11.50	2	0|0|21|20	0.00	0.00	0.00	0.00	0.00	-58.99	0.56	0.49
ORF3B-A549-Nt	O95487	SEC24B	5|5	10	5.00	2	0|0|6|7	0.00	0.00	0.00	0.00	0.00	-16.20	0.77	0.38
ORF3B-A549-Nt	Q96KG9	SCYL1	12|12	24	12.00	2	0|0|5|5	0.22	0.22	0.21	0.21	0.22	-1.35	2.40	0.19
ORF3B-A549-Nt	P29401	TKT	51|52	103	51.50	2	9|0|47|48	0.00	0.00	0.00	0.00	0.00	-93.60	1.08	0.52
ORF3B-A549-Nt	Q2KHR3	QSER1	2|4	6	3.00	2	0|0|25|21	0.00	0.00	0.00	0.00	0.00	-93.21	0.13	0.55
ORF3B-A549-Nt	Q96QD5	DEPDC7	32|32	64	32.00	2	0|0|27|23	0.00	0.00	0.00	0.00	0.00	-42.44	1.28	0.47
ORF3B-A549-Nt	Q9Y618	NCOR2	80|89	169	84.50	2	0|0|94|98	0.00	0.00	0.00	0.00	0.00	-224.13	0.88	0.54
ORF3B-A549-Nt	Q9H2H9	SLC38A1	5|5	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	50.00	0.00
ORF3B-A549-Nt	O15042	U2SURP	5|5	10	5.00	2	0|0|23|19	0.00	0.00	0.00	0.00	0.00	-75.16	0.24	0.55
ORF3B-A549-Nt	Q86YV5	PRAG1	4|5	9	4.50	2	0|0|24|23	0.00	0.00	0.00	0.00	0.00	-88.77	0.19	0.55
ORF3B-A549-Nt	P78527	PRKDC	27|18	45	22.50	2	0|0|3|6	1.00	1.00	1.00	1.00	1.00	7.30	5.00	0.00
ORF3B-A549-Nt	Q8WTV0	SCARB1	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	55.00	0.00
ORF3B-A549-Nt	Q9UJU3	ZNF112	5|3	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3B-A549-Nt	O43379	WDR62	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.94	15.00	0.07
ORF3B-A549-Nt	Q12979	ABR	4|4	8	4.00	2	0|0|24|18	0.00	0.00	0.00	0.00	0.00	-78.01	0.19	0.55
ORF3B-A549-Nt	P53396	ACLY	33|31	64	32.00	2	0|0|38|33	0.00	0.00	0.00	0.00	0.00	-80.81	0.90	0.51
ORF3B-A549-Nt	P53621	COPA	20|12	32	16.00	2	0|0|8|8	0.15	0.31	0.18	0.36	0.18	-11.16	2.00	0.20
ORF3B-A549-Nt	Q12849	GRSF1	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.13	45.00	0.00
ORF3B-A549-Nt	P45974	USP5	4|7	11	5.50	2	0|0|19|22	0.00	0.00	0.00	0.00	0.00	-75.77	0.27	0.55
ORF3B-A549-Nt	Q9H6U6	BCAS3	5|2	7	3.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-51.77	0.26	0.55
ORF3B-A549-Nt	Q92628	KIAA0232	3|0	3	1.50	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-39.06	0.17	0.55
ORF3B-A549-Nt	O95759	TBC1D8	38|41	79	39.50	2	0|0|17|13	0.66	0.96	0.65	0.95	0.66	-0.68	2.63	0.01
ORF3B-A549-Nt	Q7Z3T8	ZFYVE16	84|86	170	85.00	2	0|0|76|66	0.00	0.00	0.00	0.00	0.00	-129.20	1.20	0.53
ORF3B-A549-Nt	Q01518	CAP1	3|4	7	3.50	2	0|0|9|7	0.00	0.00	0.00	0.00	0.00	-25.86	0.44	0.55
ORF3B-A549-Nt	Q8N3V7	SYNPO	2|3	5	2.50	2	0|0|16|23	0.00	0.00	0.00	0.00	0.00	-77.65	0.13	0.55
ORF3B-A549-Nt	E9PAV3	NACA	5|5	10	5.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-14.47	0.83	0.37
ORF3B-A549-Nt	P42892	ECE1	28|33	61	30.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	43.39	305.00	0.00
ORF3B-A549-Nt	Q9NVI1	FANCI	6|3	9	4.50	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-50.89	0.32	0.55
ORF3B-A549-Nt	Q6ZS30	NBEAL1	12|8	20	10.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.58	100.00	0.00
ORF3B-A549-Nt	Q9H2U1	DHX36	4|4	8	4.00	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-33.83	0.38	0.55
ORF3B-A549-Nt	P35611	ADD1	8|7	15	7.50	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-15.13	1.07	0.37
ORF3B-A549-Nt	Q9UEY8	ADD3	3|7	10	5.00	2	0|0|4|0	0.41	0.74	0.39	0.72	0.41	-2.64	2.50	0.18
ORF3B-A549-Nt	P46020	PHKA1	3|5	8	4.00	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-36.27	0.38	0.55
ORF3B-A549-Nt	Q7RTP6	MICAL3	2|3	5	2.50	2	0|0|3|3	0.00	0.00	0.00	0.00	0.00	-8.26	0.83	0.28
ORF3B-A549-Nt	Q6W2J9	BCOR	6|10	16	8.00	2	0|0|6|3	0.05	0.10	0.04	0.09	0.05	-7.75	1.78	0.22
ORF3B-A549-Nt	Q53EZ4	CEP55	6|4	10	5.00	2	0|0|9|15	0.00	0.00	0.00	0.00	0.00	-39.81	0.42	0.55
ORF3B-A549-Nt	Q14157	UBAP2L	22|25	47	23.50	2	0|0|37|41	0.00	0.00	0.00	0.00	0.00	-110.05	0.60	0.52
ORF3B-A549-Nt	Q9Y2G1	MYRF	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3B-A549-Nt	P02786	TFRC	4|5	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.35	45.00	0.00
ORF3B-A549-Nt	Q15043	SLC39A14	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.54	25.00	0.00
ORF3B-A549-Nt	P40818	USP8	12|12	24	12.00	2	0|0|6|6	0.01	0.01	0.01	0.01	0.01	-4.60	2.00	0.25
ORF3B-A549-Nt	Q96C24	SYTL4	63|68	131	65.50	2	0|0|49|48	0.00	0.00	0.00	0.00	0.00	-80.44	1.35	0.51
ORF3B-A549-Nt	Q17RS7	GEN1	5|4	9	4.50	2	0|0|17|14	0.00	0.00	0.00	0.00	0.00	-54.64	0.29	0.55
ORF3B-A549-Nt	P46937	YAP1	3|3	6	3.00	2	0|0|22|20	0.00	0.00	0.00	0.00	0.00	-81.00	0.14	0.55
ORF3B-A549-Nt	O43795	MYO1B	6|5	11	5.50	2	0|0|7|10	0.00	0.00	0.00	0.00	0.00	-23.74	0.65	0.42
ORF3B-A549-Nt	Q92609	TBC1D5	25|24	49	24.50	2	0|0|29|26	0.00	0.00	0.00	0.00	0.00	-62.87	0.89	0.50
ORF3B-A549-Nt	Q96AC1	FERMT2	5|6	11	5.50	2	0|0|4|5	0.00	0.00	0.00	0.00	0.00	-9.10	1.22	0.30
ORF3B-A549-Nt	Q9NYG2	ZDHHC3	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	P52594	AGFG1	83|73	156	78.00	2	0|0|107|109	0.00	0.00	0.00	0.00	0.00	-281.15	0.72	0.54
ORF3B-A549-Nt	P04844	RPN2	11|11	22	11.00	2	0|0|4|3	0.90	0.90	0.91	0.91	0.91	2.26	3.14	0.00
ORF3B-A549-Nt	Q9UM82	SPATA2	31|31	62	31.00	2	0|0|38|37	0.00	0.00	0.00	0.00	0.00	-88.19	0.83	0.51
ORF3B-A549-Nt	Q8N2Y8	RUSC2	30|30	60	30.00	2	0|0|2|2	1.00	1.00	1.00	1.00	1.00	30.51	15.00	0.00
ORF3B-A549-Nt	Q9UHX1	PUF60	15|12	27	13.50	2	0|0|49|53	0.00	0.00	0.00	0.00	0.00	-182.85	0.26	0.55
ORF3B-A549-Nt	Q63ZY3	KANK2	6|8	14	7.00	2	0|0|22|20	0.00	0.00	0.00	0.00	0.00	-72.50	0.33	0.55
ORF3B-A549-Nt	Q9P258	RCC2	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.68	25.00	0.00
ORF3B-A549-Nt	Q9NP61	ARFGAP3	15|15	30	15.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.26	150.00	0.00
ORF3B-A549-Nt	Q8N0X7	SPART	14|16	30	15.00	2	0|0|53|44	0.00	0.00	0.00	0.00	0.00	-166.82	0.31	0.55
ORF3B-A549-Nt	O60502	OGA	6|6	12	6.00	2	0|0|12|8	0.00	0.00	0.00	0.00	0.00	-27.73	0.60	0.44
ORF3B-A549-Nt	Q96F86	EDC3	33|37	70	35.00	2	0|0|53|49	0.00	0.00	0.00	0.00	0.00	-135.63	0.69	0.53
ORF3B-A549-Nt	Q86V48	LUZP1	10|11	21	10.50	2	0|0|70|76	0.00	0.00	0.00	0.00	0.00	-284.02	0.14	0.55
ORF3B-A549-Nt	Q15029	EFTUD2	13|11	24	12.00	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-16.15	1.33	0.37
ORF3B-A549-Nt	Q86SJ2	AMIGO2	6|8	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	70.00	0.00
ORF3B-A549-Nt	Q9H0A0	NAT10	5|3	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3B-A549-Nt	P53618	COPB1	13|24	37	18.50	2	0|0|12|16	0.00	0.00	0.00	0.00	0.00	-30.71	1.32	0.38
ORF3B-A549-Nt	Q14746	COG2	3|4	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
ORF3B-A549-Nt	A2RUB1	MEIOC	12|13	25	12.50	2	0|0|4|10	0.00	0.00	0.00	0.00	0.00	-8.20	1.79	0.29
ORF3B-A549-Nt	Q13772	NCOA4	3|6	9	4.50	2	0|0|5|5	0.00	0.00	0.00	0.00	0.00	-14.07	0.90	0.33
ORF3B-A549-Nt	Q15233	NONO	13|17	30	15.00	2	0|0|35|31	0.00	0.00	0.00	0.00	0.00	-104.97	0.45	0.52
ORF3B-A549-Nt	Q6UW68	TMEM205	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3B-A549-Nt	Q9P0K7	RAI14	4|3	7	3.50	2	0|0|21|21	0.00	0.00	0.00	0.00	0.00	-81.05	0.17	0.55
ORF3B-A549-Nt	Q92896	GLG1	39|36	75	37.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	54.98	375.00	0.00
ORF3B-A549-Nt	Q15390	MTFR1	3|5	8	4.00	2	0|0|3|0	0.47	0.68	0.46	0.67	0.47	-1.11	2.67	0.17
ORF3B-A549-Nt	P46013	MKI67	25|24	49	24.50	2	0|0|118|111	0.00	0.00	0.00	0.00	0.00	-419.75	0.21	0.55
ORF3B-A549-Nt	Q14914	PTGR1	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.54	30.00	0.00
ORF3B-A549-Nt	Q8WVQ1	CANT1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	O95758	PTBP3	3|4	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
ORF3B-A549-Nt	Q9UBM7	DHCR7	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
ORF3B-A549-Nt	Q5H9R7	PPP6R3	18|11	29	14.50	2	0|0|14|14	0.00	0.00	0.00	0.00	0.00	-33.98	1.04	0.43
ORF3B-A549-Nt	O60664	PLIN3	5|5	10	5.00	2	0|0|35|33	0.00	0.00	0.00	0.00	0.00	-130.83	0.15	0.55
ORF3B-A549-Nt	P34897	SHMT2	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.11	55.00	0.00
ORF3B-A549-Nt	P33981	TTK	3|4	7	3.50	2	0|0|19|17	0.00	0.00	0.00	0.00	0.00	-67.98	0.19	0.55
ORF3B-A549-Nt	Q9Y2U8	LEMD3	8|7	15	7.50	2	0|0|7|13	0.00	0.00	0.00	0.00	0.00	-25.75	0.75	0.43
ORF3B-A549-Nt	Q92859	NEO1	45|44	89	44.50	2	0|0|11|10	1.00	1.00	1.00	1.00	1.00	19.77	4.24	0.00
ORF3B-A549-Nt	Q13439	GOLGA4	413|442	855	427.50	2	0|0|12|13	1.00	1.00	1.00	1.00	1.00	492.82	34.20	0.00
ORF3B-A549-Nt	Q9Y5A9	YTHDF2	4|3	7	3.50	2	0|0|4|0	0.14	0.21	0.13	0.19	0.14	-2.64	1.75	0.21
